dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,adjusted_mutual_info_score,normalized_mutual_info_score,silhouette_score,davies_bouldin_score,calinski_harabasz_score,dunn_score,c_index_score,ratkowsky_lance_score,mc_clain_rao_score
disk_4500n.csv,0.2952518544830093,3,euclidean,brute,3,,Synthetic,0.2886141439666972,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.2681926030555177,13,manhattan,auto,16,,Synthetic,0.03833365300670266,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.35242429113849777,3,l1,kd_tree,29,,Synthetic,0.042130519985221326,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6353288255259415,7,l1,kd_tree,20,,Synthetic,0.06567757902666926,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.9386412619596802,7,l2,auto,30,,Synthetic,0.09114934096578507,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6288481333405754,12,manhattan,brute,32,,Synthetic,0.1316926870495081,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.9944369504581168,10,euclidean,ball_tree,42,,Synthetic,0.06241934595163912,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.3764506414182313,2,manhattan,auto,39,,Synthetic,0.03956099401693791,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.2719366465802433,6,euclidean,brute,4,,Synthetic,0.3355521309422329,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.03836093764934663,14,euclidean,brute,18,,Synthetic,0.2705998150631785,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.31596947352411103,18,l1,ball_tree,22,,Synthetic,0.026961209950968627,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6500629902144,11,l2,kd_tree,31,,Synthetic,0.06814565905369817,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4247956832092917,17,euclidean,kd_tree,43,,Synthetic,0.04397272493224591,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7923876179747222,16,l1,kd_tree,19,,Synthetic,0.07834182702936232,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.39101875698450345,9,l1,ball_tree,15,,Synthetic,0.02596678701229393,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.11636562306345645,8,l2,kd_tree,17,,Synthetic,0.02677051501814276,0.5791969573485466,-0.0010128175986899126,0.0005852801117331893,0.00102658575949599,0.20490160013071929,18.91720111325515,0.061303631552219275,0.0,0.43499651422190266,1.623727002658554e-08,inf
disk_4500n.csv,0.9853771176126396,17,l2,brute,10,,Synthetic,0.4433928690850735,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.13842044295130793,8,l2,ball_tree,6,,Synthetic,0.016570982988923788,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8094510938830486,2,l1,auto,21,,Synthetic,0.0795159499393776,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5560991135888907,9,l1,kd_tree,29,,Synthetic,0.05798010493163019,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7294992957507448,17,l1,ball_tree,5,,Synthetic,0.039076947956345975,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7306610288048093,17,l2,auto,14,,Synthetic,0.09067235607653856,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.06049895977289323,9,l1,kd_tree,18,,Synthetic,0.016171364928595718,0.5878910375145094,0.04040453880404957,0.06333359874939523,0.06723126472101447,-0.6027887063363838,3.4367948148838554,5.702781096742972,0.4534671375044173,0.00895119786150513,0.01982375658462688,43.14070896434186
disk_4500n.csv,0.045409574983909635,12,l1,ball_tree,13,,Synthetic,0.0095047689974308,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.853749835960306,2,euclidean,kd_tree,20,,Synthetic,0.08942803309764713,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7160000474692956,4,euclidean,auto,47,,Synthetic,0.0673802710371092,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8692152381323158,5,manhattan,kd_tree,12,,Synthetic,0.09909170400351286,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.18852832244612533,8,manhattan,brute,37,,Synthetic,0.14300463907420635,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.3071162467767573,19,l2,ball_tree,4,,Synthetic,0.02430223103147,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.3296432911650004,18,l1,brute,39,,Synthetic,0.11454191501252353,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4993605383815,2,euclidean,kd_tree,39,,Synthetic,0.051210269099101424,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.03914783622537493,13,manhattan,kd_tree,38,,Synthetic,0.015522330999374391,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.4515549973234051,6,euclidean,ball_tree,45,,Synthetic,0.03817859594710171,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4645343507407933,10,euclidean,kd_tree,29,,Synthetic,0.05389396997634322,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.1528444126521785,11,euclidean,auto,24,,Synthetic,0.026615548064000905,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.9934149114007572,15,euclidean,ball_tree,6,,Synthetic,0.1141913119936362,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7192612853711194,13,l2,kd_tree,47,,Synthetic,0.06817279499955475,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5097279868081234,2,l1,brute,18,,Synthetic,0.12058063794393092,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.938564496258741,10,euclidean,ball_tree,16,,Synthetic,0.05379335198085755,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6023048705120401,13,euclidean,brute,34,,Synthetic,0.2975478379521519,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5454246988404602,15,manhattan,brute,11,,Synthetic,0.12600829300936311,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6134336599477179,16,euclidean,brute,14,,Synthetic,0.31130704609677196,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6183287296336781,9,l2,kd_tree,34,,Synthetic,0.06811827700585127,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7621349309769727,10,l1,brute,39,,Synthetic,0.14151578804012388,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5216055730603282,13,manhattan,ball_tree,16,,Synthetic,0.03183140605688095,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.3549322457062601,5,l2,brute,46,,Synthetic,0.4187370929867029,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.12149748910862393,18,l2,auto,8,,Synthetic,0.028221281012520194,0.5541292632930774,0.19686622483473964,0.3337459209499741,0.3354828741857161,-0.11948605143914595,1.7646375226843265,198.45025352217087,0.004400023725574231,0.13766853430697654,0.0911541712195152,0.7945729778298498
disk_4500n.csv,0.6433283933519588,17,manhattan,brute,14,,Synthetic,0.12704089900944382,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5061957908656463,11,manhattan,ball_tree,43,,Synthetic,0.03739433793816716,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6997253798771406,11,l1,kd_tree,29,,Synthetic,0.07371884793974459,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.01403250762076259,11,manhattan,brute,28,,Synthetic,0.09728484402876347,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.2985095805976385,11,euclidean,auto,19,,Synthetic,0.040392329916358,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8981484011943199,12,manhattan,ball_tree,30,,Synthetic,0.05295213800854981,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6510956556438254,11,euclidean,auto,27,,Synthetic,0.07094466302078217,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.0955347575137844,19,l1,auto,36,,Synthetic,0.01938001892995089,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.6043441466836885,19,manhattan,auto,22,,Synthetic,0.06698490492999554,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.963366136793374,12,l1,brute,5,,Synthetic,0.18502245494164526,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.463506499428108,10,manhattan,brute,21,,Synthetic,0.12134376796893775,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.882769989158088,14,l1,ball_tree,28,,Synthetic,0.052161673083901405,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.9343529655539796,16,euclidean,brute,38,,Synthetic,0.33065166301094,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8247633805868212,3,l1,kd_tree,45,,Synthetic,0.08005382202100009,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.33860045314583403,7,euclidean,auto,19,,Synthetic,0.042036592029035084,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.10169552250873087,18,l2,ball_tree,9,,Synthetic,0.01129393291193992,0.6835731397100591,0.3816827681369129,0.3158143983412271,0.3182455254344885,-0.3939834185452288,2.080770961507965,28.83727360521932,0.0170442973241377,0.039816431634203606,0.05142262038803967,1.5431420750783569
disk_4500n.csv,0.2776486764374346,17,manhattan,brute,40,,Synthetic,0.10878663696348667,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6152767225436445,18,l2,kd_tree,6,,Synthetic,0.0953761419514194,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.13214602296130876,13,l1,ball_tree,34,,Synthetic,0.013849498005583879,0.5357740732508459,0.17103499039961434,0.3231038310578204,0.3253314119996598,-0.11595090574537653,1.500067054547672,240.65072174108226,0.005108430034603247,0.12537192957891605,0.08344581705311953,0.5924951360546619
disk_4500n.csv,0.05251589482056826,15,l2,brute,24,,Synthetic,0.3836197629570961,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.8806414147872906,13,l1,auto,39,,Synthetic,0.08463100297376512,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8136232394259558,13,l2,kd_tree,38,,Synthetic,0.09080987609922886,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8008978239790328,8,euclidean,brute,34,,Synthetic,0.3180689299479127,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.10313017379888197,9,l1,auto,15,,Synthetic,0.02176276803947985,0.5438519177101084,0.18373572161407006,0.2979673812078933,0.3020438590044789,-0.12939156568000135,1.510522075093357,90.0740056167358,0.0015984673300731714,0.14211259953063754,0.05861461993470263,0.7627987924891336
disk_4500n.csv,0.9584090379597654,10,manhattan,auto,16,,Synthetic,0.11065652093384416,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.945499051472404,4,euclidean,auto,33,,Synthetic,0.0956776220118627,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8292500744982774,7,l2,ball_tree,28,,Synthetic,0.05089980794582516,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5312448714349439,16,l1,ball_tree,2,,Synthetic,0.04803801502566785,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5278299657790642,7,l2,brute,47,,Synthetic,0.4163214430445805,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6413610771521466,10,l1,ball_tree,9,,Synthetic,0.03824955993331969,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.013279221800740992,14,euclidean,auto,42,,Synthetic,0.01314694294705987,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disk_4500n.csv,0.4645074536376523,19,l2,kd_tree,40,,Synthetic,0.10385575599502772,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.9703747841610864,4,euclidean,brute,10,,Synthetic,0.3371757339918986,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.1379967126726821,5,euclidean,ball_tree,34,,Synthetic,0.01566688297316432,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.12450978149018856,12,manhattan,auto,36,,Synthetic,0.021689745015464727,0.5426927465362673,0.18354360284954005,0.3284413882592141,0.3310063288777384,-0.08993709740700702,1.5566818239247402,175.98273609404617,0.010053910737701328,0.13052848278781864,0.07514005523759434,0.6498254859225208
disk_4500n.csv,0.97528062339827,16,l1,brute,3,,Synthetic,0.15667649498209354,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.6140859681391453,7,euclidean,brute,13,,Synthetic,0.320548654999584,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7360144828725753,11,manhattan,brute,22,,Synthetic,0.14366015000268814,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4422613387589417,13,l2,ball_tree,45,,Synthetic,0.03314848896116018,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4014780721132063,3,euclidean,ball_tree,7,,Synthetic,0.028988584061153237,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.7884278631921394,15,l2,auto,24,,Synthetic,0.08119048504158853,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.4945131321724001,18,euclidean,auto,35,,Synthetic,0.054637974011711776,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.1641218055688651,11,l2,kd_tree,35,,Synthetic,0.02606299810577184,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8253202707816869,3,euclidean,kd_tree,44,,Synthetic,0.07565993804018945,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.8329593411349658,3,euclidean,auto,36,,Synthetic,0.07481338898651302,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.5501085086965918,9,l2,brute,8,,Synthetic,0.4280626989202574,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
disk_4500n.csv,0.3003605043730419,10,euclidean,auto,11,,Synthetic,0.0448425569338724,0.5799066459213158,0.0,4.071116231199145e-15,0.0,0.0,0.0,0.0,0.0,1.4318936877076411,1.463890274445186e-17,0.0
s3.csv,0.4604366028789775,19,l2,auto,22,,Synthetic,0.06097045599017292,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.6821534450565168,14,euclidean,ball_tree,30,,Synthetic,0.055966287036426365,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.07923800021254578,2,euclidean,auto,30,,Synthetic,0.02495935303159058,0.18841991687653256,0.0005032153848571235,0.035740647529641754,0.07999801732748024,-0.7067608997597716,2.060491957918817,5.760512822845651,0.015247452309609796,0.41300840943070016,0.024019948414104767,1.2736197199249841
s3.csv,0.14818410242049182,12,manhattan,brute,35,,Synthetic,0.1245270479703322,0.5449047392511716,0.0877774202715498,0.3477946746169343,0.35034192399898784,-0.1697854290425395,2.4324698693115634,698.583651202043,0.003918605371628794,0.20425832376253164,0.27293323653768625,0.8719793826251568
s3.csv,0.6797346464278298,11,euclidean,ball_tree,35,,Synthetic,0.06146219396032392,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.1201241775490994,15,manhattan,auto,12,,Synthetic,0.0311910790624097,0.87773096836254,0.3217593805350306,0.6053706754783398,0.6091462221079199,0.051755108390843886,1.6970784515210562,533.0838131029361,0.010192620440306844,0.0479778608590589,0.166531099781683,0.4668510046543092
s3.csv,0.2952518544830093,3,euclidean,brute,3,,Synthetic,0.3212513710604981,0.06695312651966168,-5.317429288404815e-07,-1.5063226487179554e-06,0.0003985001605010835,0.3054233789659537,0.5150480566565638,3.2037534133020333,0.0,0.4297854342498985,6.585153008892866e-05,inf
s3.csv,0.2681926030555177,13,manhattan,auto,16,,Synthetic,0.04840267903637141,0.08615840815221867,6.963206659443982e-06,0.0034465538182539357,0.004526966277563072,0.2685858257989309,7.483508151100002,5.873967063278947,0.0,0.40891275647197095,0.003031073899485249,inf
s3.csv,0.35242429113849777,3,l1,kd_tree,29,,Synthetic,0.049798569991253316,0.06695312651966168,-5.317429288404815e-07,-1.5063226487179554e-06,0.0003985001605010835,0.3054233789659537,0.5150480566565638,3.2037534133020333,0.0,0.4297854342498985,6.585153008892866e-05,inf
s3.csv,0.6353288255259415,7,l1,kd_tree,20,,Synthetic,0.07621471805032343,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.9386412619596802,7,l2,auto,30,,Synthetic,0.13485433894675225,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.6288481333405754,12,manhattan,brute,32,,Synthetic,0.14128988794982433,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.9944369504581168,10,euclidean,ball_tree,42,,Synthetic,0.0923576719360426,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.3764506414182313,2,manhattan,auto,39,,Synthetic,0.05317939899396151,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
s3.csv,0.2719366465802433,6,euclidean,brute,4,,Synthetic,0.34334795200265944,0.06730261618550201,2.517861054654819e-06,-7.161068491177748e-06,0.0006013904006519247,0.2329172775309405,1.2601660687617242,3.7171794518178864,0.0,0.4817746533252761,0.0001343263482524007,inf
s3.csv,0.03836093764934663,14,euclidean,brute,18,,Synthetic,0.3162263559643179,0.3994777346825908,0.021566927771701737,0.3032925240678093,0.3117311399587105,-0.4723047407869066,1.5212003722930247,68.83338267721957,1.1171295068538645,0.006930950063908244,0.08799626172202425,1.1931085466846059
s3.csv,0.31596947352411103,18,l1,ball_tree,22,,Synthetic,0.03182900499086827,0.07970061399234629,1.4714787729481425e-05,0.002488562580234097,0.0036261770203278375,0.2654138883232595,6.863317044349388,4.582925229908481,0.0,0.4256032448341365,0.0017538838304506105,inf
s3.csv,0.6500629902144,11,l2,kd_tree,31,,Synthetic,0.07875813194550574,0.06660683877471772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6619047619047619,3.2161925939031536e-17,0.0
