dataset,eps,min_samples,metric,algorithm,leaf_size,imputation,dataset_type,Train_time,rand_score,adjusted_rand_score,silhouette_score,adjusted_mutual_info_score,normalized_mutual_info_score
dense-disk-5000.csv,0.37290709591446736,7,manhattan,brute,25,None,Synthetic,0.11116559000004145,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Synthetic,0.05576766100000441,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.5179523071569171,2,manhattan,auto,17,None,Synthetic,0.04683570099996359,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.28288998808240245,6,euclidean,brute,3,None,Synthetic,0.22256397899997182,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Synthetic,0.08149970300001996,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.24666777272270357,16,l1,kd_tree,17,None,Synthetic,0.025877684000022327,0.5784342943018376,0.02117356485585536,0.2944605552181681,0.03003569911247333,0.03033011354133687
dense-disk-5000.csv,0.06650561335349678,10,l1,auto,32,None,Synthetic,0.013399053999989974,0.4879130287842282,-0.10273544945048957,-0.6106169666490782,0.06488090426531698,0.07136017061975809
dense-disk-5000.csv,0.45317711216996426,12,l2,auto,28,None,Synthetic,0.05795584200001258,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Synthetic,0.07386241999995491,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Synthetic,0.030647891000000982,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.3551177456738259,14,l1,ball_tree,35,None,Synthetic,0.026464565999958722,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.8710861725005615,17,l1,ball_tree,38,None,Synthetic,0.058180504000006295,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Synthetic,0.17475787999995873,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Synthetic,0.04982722699998021,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.3458929229669878,3,l1,brute,44,None,Synthetic,0.10650755099999287,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Synthetic,0.04403792499999781,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.9479024100543341,3,euclidean,brute,12,None,Synthetic,0.28217897700000094,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.015479483511268297,5,l2,kd_tree,27,None,Synthetic,0.016502032999994753,0.569500214568724,-0.0032710000301265987,-0.4104756857764258,0.0023631938693596585,0.0034747148977117056
dense-disk-5000.csv,0.9319545925269784,6,l2,brute,48,None,Synthetic,0.30903382299999294,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Synthetic,0.05946086099999093,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Synthetic,0.020723963999955686,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Synthetic,0.0202810420000219,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.7789635174670835,7,l1,auto,15,None,Synthetic,0.07002500699996972,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.8813235739664083,15,l2,brute,17,None,Synthetic,0.30603880500001424,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.7285308047939748,12,l1,brute,28,None,Synthetic,0.1353851490000011,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.4656017650194545,19,l1,kd_tree,21,None,Synthetic,0.040329303000021355,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.6065973921404065,2,l1,ball_tree,32,None,Synthetic,0.04130144700002347,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.08191425008776543,15,l1,brute,22,None,Synthetic,0.09701996600000484,0.5437154657822321,-0.038776567449621935,-0.6419658698698303,0.03147802959392653,0.03400958284092713
dense-disk-5000.csv,0.1629671653506033,10,l1,auto,13,None,Synthetic,0.020265432000030614,0.8159830445480852,0.6215596558082626,-0.2930452107552693,0.41978139993657937,0.4219737391247783
dense-disk-5000.csv,0.22228208585079573,10,euclidean,brute,4,None,Synthetic,0.2196883029999981,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Synthetic,0.03225950799998145,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.5547305368538556,15,manhattan,brute,30,None,Synthetic,0.12292758799998182,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Synthetic,0.012399017999996431,0.46642998067400593,-0.11958635917322671,-0.5321761960648617,0.08303700267068664,0.08753581346644385
dense-disk-5000.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Synthetic,0.05249541900002441,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Synthetic,0.019575558999974874,0.9108582020525754,0.8202497070126159,-0.35882453632492134,0.5718023832925149,0.5743365588858124
dense-disk-5000.csv,0.4527054057089948,14,euclidean,auto,49,None,Synthetic,0.049993925000023864,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.3104688153818003,5,l2,auto,37,None,Synthetic,0.04279089599998542,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.5623708100600988,4,manhattan,auto,33,None,Synthetic,0.04912310200001002,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.7846691939737731,9,manhattan,brute,27,None,Synthetic,0.14136189800001375,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.27297434316797436,12,l1,brute,2,None,Synthetic,0.1123327689999769,0.5720672745993777,0.0009770577402407423,0.24317019576868174,0.0010888216415427525,0.0015028853606574067
dense-disk-5000.csv,0.06820039010439624,9,l1,brute,45,None,Synthetic,0.09758771700001034,0.4449410890581478,-0.12924710437744064,-0.47765896835522537,0.08971950688342259,0.09726654898432051
dense-disk-5000.csv,0.23990035716453495,4,euclidean,kd_tree,36,None,Synthetic,0.034692780999989736,0.5717635724023556,0.0,0.0,-3.954559822979371e-15,0.0
dense-disk-5000.csv,0.09878830739883696,6,l1,kd_tree,15,None,Synthetic,0.015873596999995243,0.9256415508792034,0.8502114388285716,-0.40906568503241686,0.597929989703339,0.6010392710098585
wine_RL.csv,0.7597941957813944,15,l2,ball_tree,31,None,Real,0.0010302059999958146,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.46779733013896135,2,l1,kd_tree,18,None,Real,0.0012217969999710476,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9721835648732549,11,l1,ball_tree,5,None,Real,0.000994805000004817,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.4270304216073624,2,euclidean,brute,14,None,Real,0.0016254790000402863,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7951189694400745,15,l1,brute,10,None,Real,0.001470367999957034,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.2291101806328504,7,l2,brute,22,None,Real,0.001531367999973554,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.03247281733288461,9,manhattan,brute,3,None,Real,0.001440957999989223,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5586204362335192,11,euclidean,kd_tree,6,None,Real,0.002573884000014459,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.723560448870053,5,l2,kd_tree,11,None,Real,0.0027771049999500974,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.3791231567158081,8,l1,brute,5,None,Real,0.0014593679999848064,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.17383276056137806,10,l1,brute,17,None,Real,0.0014468270000520533,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.18266278793970092,5,euclidean,brute,4,None,Real,0.0014170580000154587,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.0855970966572724,9,manhattan,ball_tree,20,None,Real,0.0013001170000279672,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.1402098524047681,8,manhattan,auto,25,None,Real,0.001473197999985132,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.34357441861566235,7,manhattan,kd_tree,30,None,Real,0.0015361289999873406,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5712048891558716,12,manhattan,kd_tree,20,None,Real,0.001876410000022588,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.16535665084752996,2,l2,auto,43,None,Real,0.001549139000019295,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9674028090876317,11,l2,kd_tree,22,None,Real,0.0028831060000129582,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6718105462789253,8,l2,ball_tree,37,None,Real,0.0012136059999647841,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6069474148726213,2,manhattan,auto,20,None,Real,0.0018635000000131186,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9947731136556432,14,manhattan,brute,18,None,Real,0.0014570879999951103,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8401739797793942,12,manhattan,kd_tree,36,None,Real,0.0016634289999615248,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.37644340354274863,8,manhattan,auto,35,None,Real,0.001549049000004743,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6523203971038153,11,manhattan,auto,40,None,Real,0.0016780290000042442,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.3523391126215329,9,manhattan,kd_tree,21,None,Real,0.0017567389999726402,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.044145121686579525,19,l2,auto,44,None,Real,0.0015058580000300026,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6470746813109416,16,euclidean,brute,4,None,Real,0.001424966999991284,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5063562093191062,18,manhattan,ball_tree,25,None,Real,0.0013755479999986164,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.11938017285157329,8,l2,auto,34,None,Real,0.0015115690000016002,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.024539529992128786,18,l2,auto,37,None,Real,0.0011529360000395172,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8114678031404745,3,euclidean,brute,44,None,Real,0.0011060460000180683,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8244113223352395,6,manhattan,ball_tree,48,None,Real,0.0009551449999776196,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.2741499283210044,18,l2,ball_tree,9,None,Real,0.0009186550000208626,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6736663181216641,2,euclidean,brute,10,None,Real,0.0011199360000091474,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.16948568340337547,14,l1,brute,26,None,Real,0.0011537669999484024,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.13463162897152353,8,manhattan,kd_tree,45,None,Real,0.0009633050000275034,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.3178841250266374,12,l2,auto,48,None,Real,0.0009726050000153919,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7770140138369814,9,manhattan,kd_tree,16,None,Real,0.0012828580000245893,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8630990007370801,18,l1,ball_tree,39,None,Real,0.0009933249999676264,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6471053950284865,7,manhattan,kd_tree,28,None,Real,0.0010940660000073876,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9916457524226694,9,euclidean,ball_tree,38,None,Real,0.0008771749999709755,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7786021900465601,13,manhattan,kd_tree,2,None,Real,0.0018898299999818846,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.18538325810094491,8,l1,ball_tree,15,None,Real,0.0009504860000220106,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5834127867538794,16,euclidean,ball_tree,31,None,Real,0.0008646449999787365,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.34408732212573195,7,l2,ball_tree,23,None,Real,0.0009628149999798552,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.12244585900600632,18,l2,brute,49,None,Real,0.001166565999994873,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7959928753157008,2,l2,brute,43,None,Real,0.0011473370000203431,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5553829980465576,5,manhattan,ball_tree,40,None,Real,0.0009887549999803014,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7612071178029205,13,l2,kd_tree,41,None,Real,0.001168156000005638,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.302436378508866,19,l2,brute,16,None,Real,0.0011573159999898053,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.08993185694719943,15,euclidean,kd_tree,22,None,Real,0.001179866999962087,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6360450029459787,13,manhattan,ball_tree,26,None,Real,0.000988376000009339,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7235028115647941,4,euclidean,auto,49,None,Real,0.001017305999994278,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.045943350182514366,7,manhattan,ball_tree,6,None,Real,0.0009553450000225894,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.550201390132649,13,l2,kd_tree,41,None,Real,0.001157426000020223,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.2780151577518771,18,l1,kd_tree,42,None,Real,0.0010193960000037805,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.44122440361047494,7,l1,ball_tree,2,None,Real,0.0010005060000253252,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.37290709591446736,7,manhattan,brute,25,None,Real,0.0010491159999901356,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7168811975115886,11,manhattan,ball_tree,45,None,Real,0.0010416960000156905,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5179523071569171,2,manhattan,auto,17,None,Real,0.0012066270000445911,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.28288998808240245,6,euclidean,brute,3,None,Real,0.0011206170000264137,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7998527215171628,12,euclidean,kd_tree,43,None,Real,0.0012397169999758262,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.24666777272270357,16,l1,kd_tree,17,None,Real,0.0011124260000201502,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.06650561335349678,10,l1,auto,32,None,Real,0.0011242759999845475,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.45317711216996426,12,l2,auto,28,None,Real,0.001186586000017087,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.826576933910317,17,manhattan,kd_tree,49,None,Real,0.0010588259999622096,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.32692940763036954,16,manhattan,kd_tree,42,None,Real,0.0010596960000270883,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.3551177456738259,14,l1,ball_tree,35,None,Real,0.0009981150000157868,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8710861725005615,17,l1,ball_tree,38,None,Real,0.0009864859999879627,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9906277863902891,17,euclidean,kd_tree,6,None,Real,0.0020664610000267203,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.518392840377849,8,manhattan,kd_tree,16,None,Real,0.0012008869999817762,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.3458929229669878,3,l1,brute,44,None,Real,0.0010960860000182038,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5110499401252036,11,manhattan,kd_tree,37,None,Real,0.0010654459999841492,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9479024100543341,3,euclidean,brute,12,None,Real,0.0011617860000114888,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.015479483511268297,5,l2,kd_tree,27,None,Real,0.0010343960000227526,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9319545925269784,6,l2,brute,48,None,Real,0.0011715260000073613,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.9986243671713646,6,manhattan,ball_tree,11,None,Real,0.0010245160000295073,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.22498121816909775,5,euclidean,ball_tree,42,None,Real,0.000871434999965004,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.2269525923197394,3,manhattan,ball_tree,20,None,Real,0.0009596050000482137,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7789635174670835,7,l1,auto,15,None,Real,0.001314917999991394,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.8813235739664083,15,l2,brute,17,None,Real,0.001164405999986684,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.7285308047939748,12,l1,brute,28,None,Real,0.0011614459999691462,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.4656017650194545,19,l1,kd_tree,21,None,Real,0.001197026999989248,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.6065973921404065,2,l1,ball_tree,32,None,Real,0.001035386000012295,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.08191425008776543,15,l1,brute,22,None,Real,0.001051566000001003,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.1629671653506033,10,l1,auto,13,None,Real,0.0010983760000158327,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.22228208585079573,10,euclidean,brute,4,None,Real,0.0011362270000176977,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.21833873791832792,4,euclidean,kd_tree,31,None,Real,0.0010727060000021993,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5547305368538556,15,manhattan,brute,30,None,Real,0.0010744460000182698,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.09069454823676784,15,manhattan,ball_tree,6,None,Real,0.0010170250000101078,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.5890353141409855,15,manhattan,kd_tree,48,None,Real,0.0010101149999854897,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.09321006748846693,7,euclidean,kd_tree,45,None,Real,0.0009610159999624557,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
wine_RL.csv,0.4527054057089948,14,euclidean,auto,49,None,Real,0.0009834350000232916,0.3379673712943566,0.0,0.0,1.1945610878944344e-15,0.0
